,name,description,category,img_urls
3567,SUDADERA,Sudadera de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4729/826/712/12/w/2048/4729826712_2_1_1.jpg?ts=1664189819716
3568,PANTALÓN RECTO,Pantalón de tiro alto y cintura elástica ajustable con cordones. Bolsillos laterales.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/4729/827/800/2/w/2048/4729827800_15_10_1.jpg?ts=1663861344869
3569,SUDADERA ESTAMPACIÓN CHICAS,Sudadera de cuello redondo y manga larga. Detalle de estampación en delantero combinada a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1131/888/710/2/w/2048/1131888710_1_1_1.jpg?ts=1662711044996
3570,SUDADERA CHICA,Sudadera de cuello redondo y manga larga. Detalle de chica en delantero combinada a contraste. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/569/527/2/w/2048/1165569527_1_1_1.jpg?ts=1666352924364
3571,CAMISETA SOFT,Camiseta de cuello redondo y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0858/581/802/2/w/2048/0858581802_2_1_1.jpg?ts=1666781076723
3572,PANTALÓN JOGGER SOFT,Pantalón de tiro alto y cintura elástica ajustable con cordones. Bolsillos laterales. Bajo acabado en puño elástico.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/0858/455/800/2/w/2048/0858455800_15_10_1.jpg?ts=1666335830108
3573,SUDADERA CHICAS,Sudadera de cuello redondo y manga larga. Detalle de estampación en delantero combinada a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0085/888/712/2/w/2048/0085888712_2_1_1.jpg?ts=1666092485454
3574,SUDADERA BÁSICA CAPUCHA,Sudadera con capucha ajustable con cordones y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/801/505/12/w/2048/3199801505_2_1_1.jpg?ts=1667562306303
3575,SUDADERA RIB LIMITED EDITION,INTO THE CLASSICS COLLECTION,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0858/583/803/2/w/2400/0858583803_2_1_1.jpg?ts=1666681044351
3576,SUDADERA EFECTO LAVADO LIMITED EDITION,INTO THE CLASSICS COLLECTION,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0858/483/682/2/w/2400/0858483682_6_1_1.jpg?ts=1666351850702
3577,SUDADERA BORDADA,Sudadera de cuello redondo y manga larga con detalle de bordados perforados combinados a tono.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2712/414/779/2/w/4176/2712414779_9_1_1.jpg?ts=1663666702972
3578,SUDADERA BOLSILLOS TRICOT,Sudadera de cuello redondo y manga larga. Acabados en rib. Bolsillos de plastrón en tricot.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5070/415/721/2/w/2048/5070415721_2_1_1.jpg?ts=1663666696072
3579,SUDADERA TEXTO,Sudadera de cuello redondo y manga larga. Texto combinado a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/810/400/2/w/2048/3199810400_2_1_1.jpg?ts=1663754921545
3580,SUDADERA CANGURO TEXTO,Sudadera con capucha ajustable con cordones y manga larga. Texto combinado a contraste. Bolsillo tipo canguro.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/806/800/2/w/2048/3199806800_1_1_1.jpg?ts=1663753429371
3581,SUDADERA CAPUCHA TEXTO,Sudadera con capucha ajustable con cordones y manga larga. Texto combinado a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/811/500/2/w/2048/3199811500_2_2_1.jpg?ts=1663753429549
3582,SUDADERA OCHOS,Sudadera de cuello subido y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5039/745/104/2/w/2048/5039745104_1_1_1.jpg?ts=1667217213174
3583,SUDADERA OVERSIZE,Sudadera amplia de cuello redondo y manga larga. Bajo asimétrico.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5644/485/712/2/w/2048/5644485712_2_1_1.jpg?ts=1666180482040
3584,CUERPO ASIMÉTRICO,Cuerpo de cuello subido y manga larga. Bajo asimétrico.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4770/627/800/2/w/2048/4770627800_2_1_1.jpg?ts=1666180480886
3585,SUDADERA RAYAS,Sudadera con capucha ajustable con cordones y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3443/801/104/2/w/2048/3443801104_1_1_1.jpg?ts=1665412757701
3586,SUDADERA TEXTO,Sudadera de cuello redondo y manga larga. Acabados en rib. Texto combinado a contraste en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5643/860/500/2/w/2048/5643860500_2_4_1.jpg?ts=1667490072791
3587,SUDADERA CHICA BORDADA,Sudadera de cuello redondo y manga larga. Detalle de bordado en delantero. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0085/872/800/2/w/2048/0085872800_1_1_1.jpg?ts=1666092485479
3588,CHAQUETA EFECTO PELO,Chaqueta de cuello redondo y manga larga. Acabados en rib. Cierre frontal con botones a presión.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/462/746/2/w/2048/7901462746_2_1_1.jpg?ts=1667467601721
3589,SUDADERA SOFT RAYAS,Sudadera de cuello redondo y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0858/481/104/2/w/2048/0858481104_1_1_1.jpg?ts=1667467595772
3590,SUDADERA BROCHE,Sudadera de cuello redondo y manga larga. Detalle de broche de cara en delantero. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/570/811/2/w/2048/1165570811_2_3_1.jpg?ts=1667467576699
3591,SUDADERA OVERSIZE,Sudadera oversize con capucha ajustable con codones. Manga larga acabada en rib. Bolsillos tipo canguro en delantero. Bajo acabado en elástico.,CAMISA,https://static.zara.net/photos///2022/I/0/1/p/2715/205/400/12/w/2048/2715205400_2_1_1.jpg?ts=1663320070974
3592,SUDADERA BORDADO,Sudadera de cuello redondo y manga larga. Detalle de bordado en delantero. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0085/880/712/2/w/2048/0085880712_2_1_1.jpg?ts=1663058783835
3593,SUDADERA FELPA,Sudadera de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/8417/813/800/12/w/2048/8417813800_1_1_1.jpg?ts=1667555687870
3594,SUDADERA EFECTO PELO,Sudadera de escote pico y manga larga. Tejido tacto suave efecto pelo.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/868/406/2/w/2048/7901868406_2_3_1.jpg?ts=1666092490193
3595,SUDADERA CANALÉ,Sudadera con capucha ajustable por cordones y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1067/155/250/2/w/2048/1067155250_2_1_1.jpg?ts=1665747134414
3596,SUDADERA CREMALLERA ABERTURAS,Sudadera de cuello subido y manga larga. Bolsillo tipo canguro en delantero. Bajo acabado en aberturas laterales. Cierre frontal con cremallera metálica.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5644/486/800/2/w/2048/5644486800_1_1_1.jpg?ts=1663255716720
3597,SUDADERA CAPUCHA BORDADO,Sudadera con capucha ajustable con cordones. Manga larga. Detalle de bordado con hilo metalizado en pecho.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5584/467/501/2/w/2048/5584467501_2_1_1.jpg?ts=1663255721816
3598,SUDADERA PLISADA SOFT,Sudadera con manga larga. Tejido tacto suave.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5039/733/075/2/w/2048/5039733075_2_3_1.jpg?ts=1663326219457
3599,SUDADERA TEXTO,Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle de texto bordado en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3443/451/712/2/w/2048/3443451712_1_1_1.jpg?ts=1665047540872
3600,SUDADERA OVERSIZE EFECTO LAVADO,Sudadera oversize con capucha ajustable con cordones y manga larga. Acabados en rib. Bolsillos tipo canguro en delantero. Tejido efecto lavado.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/8417/452/490/2/w/2048/8417452490_2_2_1.jpg?ts=1664542494352
3601,SUDADERA BORDADO SUNFLOWERS,"Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle de bordado en delantero de Sunflowers ©2022 Photo Scala, Florence.",SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1131/886/800/2/w/2048/1131886800_2_1_1.jpg?ts=1664288735405
3602,SUDADERA OVERSIZE LAVADA,Sudadera amplia de cuello redondo y manga larga. Efecto lavado. Acabados en rib. ,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2335/456/822/12/w/2048/2335456822_2_1_1.jpg?ts=1667227503589
3603,SUDADERA EFECTO LAVADO,Sudadera de cuello redondo y manga larga. Acabados en rib. Tejido efecto lavado.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/816/807/2/w/2048/3199816807_2_4_1.jpg?ts=1664353941196
3604,SUDADERA EFECTO LAVADO,Sudadera con capucha y manga larga. Acabados en rib. Tejido efecto lavado.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4729/804/505/2/w/2048/4729804505_2_1_1.jpg?ts=1664353957014
3605,SUDADERA TRICOT BRILLOS,Sudadera de cuello redondo y manga larga. Acabados tricot con aplicación de hilo metalizados.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5644/487/712/2/w/2048/5644487712_2_3_1.jpg?ts=1663084637564
3606,SUDADERA LAVADA ESTAMPADA,Sudadera de cuello redondo y manga larga. Detalle de estampación combinada a contraste. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1131/865/807/2/w/2048/1131865807_2_1_1.jpg?ts=1665735226044
3607,SUDADERA VARSITY,Sudadera de cuello subido con botones y manga larga. Detalle de bordados en delantero y mangas.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/547/710/2/w/2048/1165547710_2_1_1.jpg?ts=1665053671179
3608,SUDADERA VARSITY,Sudadera con capucha ajustable con cordones y manga larga. Bolsillo de plastrón tipo canguro en delantero. Detalle de bordado en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/545/401/2/w/2048/1165545401_2_1_1.jpg?ts=1665053665947
3609,SUDADERA VARSITY,Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle de bordado en delantero y espalda combinado a contraste.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/1165/534/600/2/w/2048/1165534600_1_1_1.jpg?ts=1665053664294
3610,SUDADERA TEXTO BORDADO,Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle de texto bordado en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/831/710/2/w/2048/4174831710_1_1_1.jpg?ts=1662115354433
3611,SUDADERA TEXTO BORDADO,Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle de texto bordado en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/820/407/2/w/2048/4174820407_2_1_1.jpg?ts=1662115371093
3612,PANTALÓN JOGGER TEXTO BORDADO,Pantalón de tiro alto con cintura elástica y ajustable con cordones. Bolsillos laterales. Detalle de texto bordado. Bajo acabado en puño elástico.,LEGGINGS,https://static.zara.net/photos///2022/I/0/1/p/4174/821/407/2/w/2048/4174821407_15_10_1.jpg?ts=1662026817958
3613,PANTALÓN JOGGER TEXTO BORDADO,Pantalón de tiro alto con cintura elástica y ajustable con cordones. Bolsillos laterales. Detalle de texto bordado. Bajo acabado en puño elástico.,LEGGINGS,https://static.zara.net/photos///2022/I/0/1/p/4174/823/710/2/w/2048/4174823710_15_10_1.jpg?ts=1662026820254
3614,SUDADERA CROCHET,Sudadera de cuello redondo y manga larga. Detalle de crochet en bajo frontal.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1014/815/712/2/w/2048/1014815712_1_1_1.jpg?ts=1663860925691
3615,SUDADERA  ACOLCHADA,Sudadera acolchada de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4770/463/712/2/w/2048/4770463712_1_1_1.jpg?ts=1664541505197
3616,SUDADERA SOFT JOYAS,Sudadera de cuello redondo y manga larga. Bajo acabado con flecos de aplicación joya.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/837/712/2/w/2048/7901837712_2_1_1.jpg?ts=1663058796184
3617,SUDADERA SOFT JOYAS,Sudadera de cuello subido y manga larga. Bajo acabado con flecos de aplicación joya.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/836/922/2/w/2048/7901836922_15_10_1.jpg?ts=1663054038711
3618,SUDADERA TIE DYE,Sudadera de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/6050/349/096/2/w/2048/6050349096_1_1_1.jpg?ts=1658910655164
3619,SUDADERA TIE DYE,Sudadera de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0085/864/111/2/w/2048/0085864111_2_5_1.jpg?ts=1663860957075
3620,PANTALÓN JOGGER  TIE DYE,Pantalón de tiro alto con cintura elástica con cordones. Bajo acabado en puño elástico.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/0085/865/111/2/w/2048/0085865111_15_10_1.jpg?ts=1663919941762
3621,SUDADERA HOMBRERAS,Sudadera de cuello redondo y manga larga con hombreras. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4729/806/737/2/w/2048/4729806737_1_1_1.jpg?ts=1663860922943
3622,SUDADERA FENDER® EFECTO LAVADO,Sudadera de cuello redondo y manga larga. Detalle de bordado de Fender® en delantero. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2160/478/835/2/w/2048/2160478835_2_2_1.jpg?ts=1666865089975
3623,PANTALÓN CARGO FENDER®,Pantalón de tiro alto y cintura elástica ajustable con cordones. Bolsillos laterales ocultos en costura y de plastrón en pierna. Bajo acabado en elástico.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/2160/479/835/22/w/2048/2160479835_15_16_1.jpg?ts=1666880325931
3624,PANTALÓN JOGGER FENDER®,Pantalón de tiro alto y cintura elástica ajustable con cordones. Bolsillos laterales. Detalle de parche Fender® en pierna. Bajo acabado en puño.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/2160/476/401/22/w/2048/2160476401_15_16_1.jpg?ts=1666880015055
3625,SUDADERA  EFECTO LAVADO,Sudadera de cuello redondo y manga larga. Acabados en rib. Tejido efecto lavado.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4729/803/730/2/w/2048/4729803730_1_1_1.jpg?ts=1664790230636
3626,JERSEY RED FLECOS,Jersey calado de cuello redondo y manga larga. Bajo acabado en flecos combinados a tono.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4770/453/711/2/w/2048/4770453711_2_1_1.jpg?ts=1657718413888
3627,SUDADERA CORDONES,Sudadera de cuello pico y manga larga. Tejido tacto suave. Detalle de cordones cruzados en escote.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/539/803/2/w/2048/1165539803_2_5_1.jpg?ts=1665505698247
3628,SUDADERA CROP KAIA x ZARA,Sudadera corta de cuello redondo y manga larga abullonada acabada en puño. Acabados en rib elástico.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0264/838/712/2/w/2400/0264838712_1_1_1.jpg?ts=1664380909651
3629,SUDADERA CAPUCHA KAIA x ZARA,Sudadera corta con capucha ajustable con cordones en mismo tejido. Bolsillos en delantero. Acabados en rib elástico. Cierre frontal con cremallera metálica.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0264/839/803/2/w/2400/0264839803_1_1_1.jpg?ts=1664380910155
3630,SUDADERA EFECTO PELO,Sudadera de cuello redondo y manga larga. Tejido efecto pelo tacto suave.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5039/813/330/2/w/2048/5039813330_1_1_1.jpg?ts=1666862302728
3631,SUDADERA MINIMAL OVERSIZE,Sudadera amplia de cuello redondo y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/8417/151/527/2/w/2048/8417151527_1_1_1.jpg?ts=1665046187725
3632,SUDADERA RIB LAVADA,Sudadera de cuello vuelto subido y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/464/676/17/w/4176/4174464676_9_1_1.jpg?ts=1665046709247
3633,SUDADERA OVERSIZE ESTRUCTURA,Sudadera oversize de cuello redondo y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/652/811/2/w/2048/4174652811_2_5_1.jpg?ts=1665043508599
3634,SUDADERA LAVADA,Sudadera de cuello redondo y manga larga acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/650/826/2/w/2048/4174650826_2_1_1.jpg?ts=1665043275889
3635,SUDADERA CROP LAVADA,Sudadera de cuello redondo acabado en rib Con manga larga. Acabados sin costura. ,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2335/636/490/2/w/2048/2335636490_1_1_1.jpg?ts=1665043266494
3636,SUDADERA TEXTO,Sudadera de cuello redondo y manga larga. Acabados en rib. Texto combinado a contraste en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5643/843/401/2/w/2048/5643843401_1_1_1.jpg?ts=1661870871038
3637,SUDADERA YALE™ UNIVERSITY,Sudadera con capucha ajustable por cordones y  manga sisa. Bolsillo tipo canguro en delantero. Bordado combinado de Yale™  University.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/6050/842/712/2/w/2048/6050842712_1_1_1.jpg?ts=1661870869821
3638,SUDADERA TEXTO,Sudadera de cuello redondo y manga larga. Acabado en rib. Detalle de texto combinado a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3443/452/406/2/w/2048/3443452406_2_1_1.jpg?ts=1665483447875
3639,SUDADERA BORREGUILLO,Sudadera de cuello redondo y manga larga acabada en puño con pliegue.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2712/810/712/2/w/2048/2712810712_1_1_1.jpg?ts=1662711056136
3640,CHAQUETA CUELLO EFECTO PELO,Chaqueta de cuello solapa con aplicación efecto pelo. Manga larga. Cierre frontal con botones.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/853/712/2/w/2048/7901853712_1_1_1.jpg?ts=1662711057930
3641,CÁRDIGAN CROP EFECTO PELO,Cárdigan de escote pico y manga larga. Tejido tacto suave efecto pelo. Cierre frontal con botones.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/7901/854/712/2/w/2048/7901854712_2_1_1.jpg?ts=1662711054779
3642,SUDADERA MICKEY MOUSE ©DISNEY,Sudadera de cuello redondo y manga larga. Acabados en rib. Detalle estampación de Mickey Mouse ©DISNEY.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/0085/886/800/2/w/2048/0085886800_1_1_1.jpg?ts=1664984424738
3643,SUDADERA SNOOPY PEANUTS™,Sudadera amplia de cuello redondo y manga larga. Detalle de estampación de Snoopy PEANUTS™. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5644/466/712/2/w/2048/5644466712_2_1_1.jpg?ts=1660751960609
3644,SUDADERA CROP ACOLCHADA,Sudadera corta de cuello redondo y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3644/803/450/2/w/2048/3644803450_2_1_1.jpg?ts=1667217202999
3645,SUDADERA CAPUCHA TEXTO,Sudadera con capucha ajustable con cordones y manga larga. Texto combinado a contraste.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4174/833/251/2/w/2048/4174833251_1_1_1.jpg?ts=1665735947294
3646,SUDADERA RED,Sudadera de cuello redondo y manga larga.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/401/712/2/w/2048/1165401712_2_2_1.jpg?ts=1653321947547
3647,SUDADERA CORTA TEXTURA,Sudadera corta de cuello redondo y manga larga abullonada. Cierre frontal con botones ocultos.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/2712/409/914/2/w/2048/2712409914_2_5_1.jpg?ts=1662481999965
3648,LEGGINGS ABERTURAS OTOMAN,Leggings de tiro alto con cintura elástica. Bajo acabado en línea evasé con aberturas laterales.,LEGGINGS,https://static.zara.net/photos///2022/I/0/1/p/4215/420/800/13/w/2048/4215420800_2_1_1.jpg?ts=1667835015066
3649,PANTALÓN STRAIGHT CON LANA,"Pantalón de tiro alto confeccionado con tejido en mezcla de lana. Cintura con trabillas y bolsillos en delantero. Pierna recta. Cierre frontal con cremallera, botón y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9179/457/802/2/w/2048/9179457802_2_3_1.jpg?ts=1667552758732
3650,PANTALÓN CARGO,"Pantalón de tiro alto confeccionado con tejido en mezcla de lana. Cintura con trabillas. Bolsillos laterales ocultos en costura, de plastrón con botón en pierna y de vivo en espalda. Cierre frontal con cremallera y botón.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9166/475/521/17/w/2048/9166475521_2_4_1.jpg?ts=1667554307954
3651,PANTALÓN FULL LENGTH CARGO,"Pantalón de tiro alto con trabillas. Bolsillos laterales, con solapa en espalda y de plastrón en pierna. Cierre frontal con cremallera, botón interior y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9159/971/800/17/w/2048/9159971800_2_4_1.jpg?ts=1667554101559
3652,PANTALÓN HIGH WAIST CREMALLERA,Pantalón de tiro alto confeccionado con tejido en mezcla de viscosa. Bolsillos de plastrón en delantero y pierna. Detalle de pespuntes marcados. Cierre frontal con cremallera metálica y botón a presión.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9200/420/800/2/w/2048/9200420800_2_3_1.jpg?ts=1667822809413
3653,LEGGINGS EFECTO PIEL,Leggings de tiro alto. Bolsillos con cremalleras en delantero. Detalle de elásticos en rodillas. Cierre frontal con cremallera metálica.,LEGGINGS,https://static.zara.net/photos///2022/I/0/1/p/3046/312/800/2/w/2048/3046312800_1_1_1.jpg?ts=1667563807559
3654,PANTALÓN CARROT RAYA DIPLOMÁTICA,Pantalón de tiro medio confeccionado con tejido en mezcla de viscosa. Bolsillos laterales y de vivo en espalda. Detalle de pinzas en delantero. Bajo acabado en botón con pliegue. Cierre frontal con cremallera y botón.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9196/601/401/2/w/2048/9196601401_1_1_1.jpg?ts=1667552781038
3655,PANTALÓN JOGGER TEXTO,Pantalón de tiro alto con cintura elástica. Bolsillos laterales. Texto combinado a contraste en delantero. Bajo acabado en puño elástico.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/5643/861/500/2/w/2048/5643861500_2_1_1.jpg?ts=1667490071282
3656,LEGGINGS FLARE,Leggings de tiro alto y cintura elástica. Bajo acabado en línea evasé.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/2712/452/800/2/w/2048/2712452800_2_5_1.jpg?ts=1667472177083
3657,PANTALÓN STRAIGHT,"Pantalón de tiro medio confeccionado con tejido en mezcla de viscosa. Bolsillos laterales. Pierna recta. Cierre frontal con cremallera, botón y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9179/299/801/2/w/2048/9179299801_1_1_1.jpg?ts=1667552757324
3658,PANTALÓN CINTURÓN CON LANA,"Pantalón de tiro medio confeccionado con tejido en mezcla de lana. Cintura con trabillas. Bolsillos laterales. Cinturón en mismo tejido con hebilla metálica. Cierre frontal con cremallera, botón y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9178/416/803/2/w/2048/9178416803_1_1_1.jpg?ts=1667552804251
3659,PANTALÓN EFECTO PIEL CREMALLERAS,Pantalón de tiro alto. Falsos bolsillos con cremallera en delantero y aplicación cremallera en cintura. Pierna recta. Cierre frontal con cremallera y botón.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/5427/533/800/2/w/2048/5427533800_2_3_1.jpg?ts=1667565330732
3660,PANTALÓN FLARE EFECTO PIEL,"Pantalón de tiro alto. Detalle de aberturas en laterales. Bajo acabado flare. Cierre frontal con botón interior, cremallera y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/4432/523/800/2/w/2048/4432523800_1_1_1.jpg?ts=1667565330516
3661,PANTALÓN FLARE PIEL LIMITED EDITION,"Pantalón de tiro medio confeccionado en piel. Cintura con trabillas. Bolsillos en delantero y de plastrón en espalda. Bajo acabado en línea evasé. Cierre frontal con cremallera, botón y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/2154/240/800/2/w/4176/2154240800_9_1_1.jpg?ts=1667556832728
3662,LEGGINGS FUSEAU ENCAJE,Leggings fuseau de tiro alto y cintura elástica.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/1067/774/800/2/w/2048/1067774800_2_1_1.jpg?ts=1667402324697
3663,PANTALÓN THE MINIMAL CARGO,"Pantalón de tiro medio confeccionado con tejido en mezcla de lana. Cintura con trabillas. Bolsillos en delantero, de plastrón con solapa en pierna y de plastrón en espalda. Cierre frontal con cremallera y botones.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9201/448/401/2/w/2048/9201448401_1_1_1.jpg?ts=1667898581807
3664,PANTALÓN CARGO ALGODÓN,Pantalón de tiro medio confeccionado con tejido en mezcla de algodón. Bolsillos laterales con solapa. Detalle de pliegues en pierna. Bajo ajustable con cordón elástico y stopper. Cierre frontal con cremallera y botón a presión.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9236/347/775/2/w/2048/9236347775_2_5_1.jpg?ts=1667556693718
3665,PANTALÓN EFECTO PIEL CREMALLERAS,Pantalón de tiro alto con trabillas. Falsos bolsillos con cremallera en delantero. Detalle acolchado en rodillas. Cierre frontal con cremallera.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/5427/541/800/2/w/2424/5427541800_1_1_1.jpg?ts=1667565354337
3666,PANTALÓN BORDADO LENTEJUELAS,Pantalón de tiro alto confeccionado en viscosa. Cintura elástica ajustable con cordones. Bolsillos laterales y de plastrón en espalda. Detalle de bordados con aplicación de lentejuelas. Pierna recta.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/2731/291/800/12/w/4178/2731291800_9_1_1.jpg?ts=1667487361810
3667,PANTALÓN FULL LENGTH PLIEGUES,"Pantalón de tiro alto con bolsillos laterales y falsos bolsillos con solapa en espalda. Detalle de pinzas marcadas en delantero. Cierre frontal con cremallera, botón interior y ganchos metálicos.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/6929/505/409/2/w/2048/6929505409_1_1_1.jpg?ts=1667381100037
3668,PANTALÓN RAYAS CON SEDA,Pantalón de tiro alto confeccionado con tejido en mezcla de seda. Cintura ajustable con lazadas en mismo tejido. Pierna recta.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/8603/849/870/2/w/2048/8603849870_1_1_1.jpg?ts=1667469189891
3669,LEGGINGS EFECTO ANTE,Leggings de tiro alto con bolsillos en delantero. Cierre lateral con cremallera oculta en costura.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/5070/628/757/2/w/2048/5070628757_1_1_1.jpg?ts=1667206951580
3670,PANTALÓN JOGGER FELPA,Pantalón con cintura elástica y ajustable con cordones. Bolsillos laterales. Bajo acabado en puño elástico.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/0085/879/505/2/w/2048/0085879505_1_1_1.jpg?ts=1667217195787
